zip_code,COUNTYNAME,STATE,STCOUNTYFP,CLASSFP,FIPS,Name,State,local_classification,regional_classification,drop_column
11363,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11360,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11435,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11359,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11439,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11499,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11451,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11372,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11367,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11358,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11419,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11422,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11691,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11694,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11416,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11371,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11351,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11580,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11365,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11375,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11385,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11411,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11413,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11417,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11414,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11693,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11405,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11020,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11424,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11425,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11103,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11106,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11366,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11412,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11364,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11356,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11352,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11432,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11436,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11208,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11369,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11379,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11355,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11354,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11429,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11433,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11418,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11692,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11005,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11040,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11101,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11104,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11373,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11378,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11362,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11415,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11426,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11428,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
11427,Queens County,NY,36081,H6,36081.0,Queens,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
12062,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12180,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12198,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12138,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12057,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12082,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12184,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12040,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12063,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12169,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12061,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12185,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12168,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12028,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12153,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12140,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12144,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12052,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12089,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12018,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12090,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12121,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12154,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12033,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12182,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12181,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12156,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12133,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12196,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12094,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12118,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12022,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12123,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
12024,Rensselaer County,NY,36083,H1,36083.0,Rensselaer,NY,,Middle Atlantic,1853
10310,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10302,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10312,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10308,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10313,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10304,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10305,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10309,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10307,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10311,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10303,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10301,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10314,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10306,Richmond County,NY,36085,H6,36085.0,Richmond,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10980,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10993,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10976,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10952,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10956,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10920,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10986,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10954,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10984,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10982,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10911,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10983,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10994,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10923,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10927,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10968,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10965,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10974,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10977,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10970,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10962,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10960,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10901,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10913,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10989,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10964,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
10931,Rockland County,NY,36087,H1,36087.0,Rockland,NY,"New York-Newark-Jersey City, NY-NJ-PA",Middle Atlantic,1853
13642,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13664,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13658,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13617,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13613,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13646,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13667,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12965,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13687,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13670,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13672,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12914,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13696,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12967,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13668,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13652,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13648,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13694,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13679,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12980,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13639,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12922,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13625,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13660,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13680,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13666,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12949,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12930,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13678,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13647,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13623,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13690,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13614,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13645,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13677,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13654,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13676,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13699,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12986,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13684,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13695,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13633,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13662,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13681,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13697,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13608,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13669,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13630,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13621,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13635,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
13649,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12927,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12973,St. Lawrence County,NY,36089,H1,36089.0,St Lawrence,NY,,Middle Atlantic,1853
12884,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12188,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12118,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12148,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12086,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12302,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12020,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12019,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12027,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12866,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12850,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12828,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12835,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12170,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12025,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12134,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12871,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12010,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12803,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12859,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12831,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12074,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12863,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12151,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12065,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12822,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12833,Saratoga County,NY,36091,H1,36091.0,Saratoga,NY,,Middle Atlantic,1853
12009,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12304,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12303,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12056,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12150,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12306,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12137,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12345,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12305,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12008,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12157,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12053,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12066,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12309,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12301,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12019,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12302,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12308,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12307,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12010,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12027,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12141,Schenectady County,NY,36093,H1,36093.0,Schenectady,NY,,Middle Atlantic,1853
12035,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12036,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12043,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12175,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12092,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12160,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12071,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12131,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12167,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12023,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12194,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12197,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12066,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12157,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
13459,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12053,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12076,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
12064,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
13320,Schoharie County,NY,36095,H1,36095.0,Schoharie,NY,,Middle Atlantic,1853
